goals,assists,xg,xa,shots,key_passes,big_chances_created,dribbles,final_third_passes,tackles_won,interceptions,recoveries,clearances,aerials_won,minutes,appearances,player_id,player,slug,team,league,position,season,goals_p90,assists_p90,xg_p90,xa_p90,shots_p90,key_passes_p90,big_chances_created_p90,dribbles_p90,final_third_passes_p90,tackles_won_p90,interceptions_p90,recoveries_p90,clearances_p90,aerials_won_p90
1,2,1.56,1.02,11,5,2,14,61,13,5,43,10,11,933,21,930245,Evann Guessand,evann-guessand,Crystal Palace,Premier League,Forward,2025/26,0.0965,0.1929,0.1505,0.0984,1.0611,0.4823,0.1929,1.3505,5.8842,1.254,0.4823,4.1479,0.9646,1.0611
9,1,10.91,1.13,48,19,3,11,136,9,8,80,28,24,2176,28,845286,Ismaïla Sarr,ismaila-sarr,Crystal Palace,Premier League,Forward,2025/26,0.3722,0.0414,0.4512,0.0467,1.9853,0.7858,0.1241,0.455,5.625,0.3722,0.3309,3.3088,1.1581,0.9926
0,0,1.48,0.34,7,3,0,2,119,24,12,54,103,37,1347,20,1471671,Jaydee Canvot,jaydee-canvot,Crystal Palace,Premier League,Defender,2025/26,0.0,0.0,0.0989,0.0227,0.4677,0.2004,0.0,0.1336,7.951,1.6036,0.8018,3.608,6.882,2.4722
12,0,14.51,1.31,63,9,2,14,67,5,6,57,46,67,2222,32,848276,Jean-Philippe Mateta,jean-philippe-mateta,Crystal Palace,Premier League,Forward,2025/26,0.486,0.0,0.5877,0.0531,2.5518,0.3645,0.081,0.5671,2.7138,0.2025,0.243,2.3087,1.8632,2.7138
0,2,1.82,1.48,19,14,3,3,137,16,25,102,61,65,1730,31,355796,Jefferson Lerma,jefferson-lerma,Crystal Palace,Premier League,Midfielder,2025/26,0.0,0.104,0.0947,0.077,0.9884,0.7283,0.1561,0.1561,7.1272,0.8324,1.3006,5.3064,3.1734,3.3815
1,0,2.62,0.38,13,7,0,3,60,11,1,34,12,8,830,21,1084311,Justin Devenny,devenny-justin,Crystal Palace,Premier League,Midfielder,2025/26,0.1084,0.0,0.2841,0.0412,1.4096,0.759,0.0,0.3253,6.506,1.1928,0.1084,3.6867,1.3012,0.8675
4,1,5.32,1.11,44,10,1,11,109,3,4,37,38,80,2316,36,876599,Jørgen Strand Larsen,jorgen-strand-larsen,Crystal Palace,Premier League,Forward,2025/26,0.1554,0.0389,0.2067,0.0431,1.7098,0.3886,0.0389,0.4275,4.2358,0.1166,0.1554,1.4378,1.4767,3.1088
1,2,2.38,0.89,24,7,3,7,92,38,45,94,252,119,3087,35,879674,Maxence Lacroix,maxence-lacroix,Crystal Palace,Premier League,Defender,2025/26,0.0292,0.0583,0.0694,0.0259,0.6997,0.2041,0.0875,0.2041,2.6822,1.1079,1.312,2.7405,7.3469,3.4694
0,1,0.43,0.68,3,3,2,4,40,9,5,17,26,2,604,10,43215,Nathaniel Clyne,nathaniel-clyne,Crystal Palace,Premier League,Midfielder,2025/26,0.0,0.149,0.0641,0.1013,0.447,0.447,0.298,0.596,5.9603,1.3411,0.745,2.5331,3.8742,0.298
1,2,1.61,2.52,19,29,4,15,235,63,34,187,100,26,3253,38,988275,Tyrick Mitchell,tyrick-mitchell,Crystal Palace,Premier League,Midfielder,2025/26,0.0277,0.0553,0.0445,0.0697,0.5257,0.8023,0.1107,0.415,6.5017,1.743,0.9407,5.1737,2.7667,0.7193
0,0,1.09,1.89,17,21,1,11,169,15,15,66,28,17,1577,31,193554,Will Hughes,will-hughes,Crystal Palace,Premier League,Midfielder,2025/26,0.0,0.0,0.0622,0.1079,0.9702,1.1985,0.0571,0.6278,9.6449,0.8561,0.8561,3.7666,1.598,0.9702
2,2,4.51,6.11,45,48,15,18,231,20,9,101,21,22,2100,34,984624,Yéremy Pino,yeremy-pino,Crystal Palace,Premier League,Forward,2025/26,0.0857,0.0857,0.1933,0.2619,1.9286,2.0571,0.6429,0.7714,9.9,0.8571,0.3857,4.3286,0.9,0.9429
9,1,8.91,0.22,43,12,1,14,45,4,1,26,43,92,1613,37,987489,Beto,beto,Everton,Premier League,Forward,2025/26,0.5022,0.0558,0.4971,0.0123,2.3993,0.6696,0.0558,0.7812,2.5108,0.2232,0.0558,1.4507,2.3993,5.1333
0,1,1.24,0.54,20,10,2,7,84,9,3,43,7,14,730,20,1017392,Carlos Alcaraz,carlos-alcaraz,Everton,Premier League,Midfielder,2025/26,0.0,0.1233,0.1529,0.0666,2.4658,1.2329,0.2466,0.863,10.3562,1.1096,0.3699,5.3014,0.863,1.726
0,1,1.39,1.92,24,15,1,7,93,17,10,62,13,7,1188,22,935543,Dwight McNeil,dwight-mcneil,Everton,Premier League,Midfielder,2025/26,0.0,0.0758,0.1053,0.1455,1.8182,1.1364,0.0758,0.5303,7.0455,1.2879,0.7576,4.697,0.9848,0.5303
0,0,0.79,0.21,5,4,0,1,61,10,4,25,8,6,537,13,1627560,Harrison Armstrong,harrison-armstrong,Everton,Premier League,Midfielder,2025/26,0.0,0.0,0.1324,0.0352,0.838,0.6704,0.0,0.1676,10.2235,1.676,0.6704,4.1899,1.3408,1.0056
2,3,2.0,1.77,29,13,2,7,260,20,28,114,24,13,2101,25,106337,Idrissa Gana Gueye,idrissa-gana-gueye,Everton,Premier League,Midfielder,2025/26,0.0857,0.1285,0.0857,0.0758,1.2423,0.5569,0.0857,0.2999,11.1376,0.8567,1.1994,4.8834,1.0281,0.5569
6,3,6.71,4.41,43,30,7,73,327,43,16,178,19,11,2786,32,914309,Iliman Ndiaye,iliman-ndiaye,Everton,Premier League,Midfielder,2025/26,0.1938,0.0969,0.2168,0.1425,1.3891,0.9691,0.2261,2.3582,10.5635,1.3891,0.5169,5.7502,0.6138,0.3553
2,6,2.15,3.57,26,40,5,23,238,15,12,87,11,4,1631,20,189061,Jack Grealish,jack-grealish,Everton,Premier League,Midfielder,2025/26,0.1104,0.3311,0.1186,0.197,1.4347,2.2072,0.2759,1.2692,13.133,0.8277,0.6622,4.8007,0.607,0.2207
1,1,1.74,0.99,13,17,0,6,179,32,15,114,144,116,3131,37,998253,Jake O'Brien,jake-obrien,Everton,Premier League,Defender,2025/26,0.0287,0.0287,0.05,0.0285,0.3737,0.4887,0.0,0.1725,5.1453,0.9198,0.4312,3.2769,4.1393,3.3344
2,7,2.03,5.95,45,56,12,18,490,71,59,184,85,30,3414,38,927361,James Garner,james-garner,Everton,Premier League,Midfielder,2025/26,0.0527,0.1845,0.0535,0.1569,1.1863,1.4763,0.3163,0.4745,12.9174,1.8717,1.5554,4.8506,2.2408,0.7909
2,3,2.75,2.07,21,19,2,4,151,29,32,88,242,147,3330,37,145188,James Tarkowski,james-tarkovsky,Everton,Premier League,Defender,2025/26,0.0541,0.0811,0.0743,0.0559,0.5676,0.5135,0.0541,0.1081,4.0811,0.7838,0.8649,2.3784,6.5405,3.973
1,0,0.35,0.12,6,3,1,0,66,5,11,29,41,30,689,10,979563,Jarrad Branthwaite,jarrad-branthwaite,Everton,Premier League,Defender,2025/26,0.1306,0.0,0.0457,0.0157,0.7837,0.3919,0.1306,0.0,8.6212,0.6531,1.4369,3.7881,5.3556,3.9187
8,4,4.31,5.38,39,37,10,27,368,25,12,134,28,21,2635,31,861970,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,Everton,Premier League,Midfielder,2025/26,0.2732,0.1366,0.1472,0.1838,1.3321,1.2638,0.3416,0.9222,12.5693,0.8539,0.4099,4.5769,0.9564,0.7173
1,0,0.78,0.32,11,6,0,3,40,12,4,28,9,15,694,16,1064082,Merlin Röhl,merlin-rohl,Everton,Premier League,Midfielder,2025/26,0.1297,0.0,0.1012,0.0415,1.4265,0.7781,0.0,0.389,5.1873,1.5562,0.5187,3.6311,1.1671,1.9452
3,1,2.33,0.51,26,2,0,6,81,23,37,88,203,112,2619,33,110846,Michael Keane,michael-keane,Everton,Premier League,Defender,2025/26,0.1031,0.0344,0.0801,0.0175,0.8935,0.0687,0.0,0.2062,2.7835,0.7904,1.2715,3.0241,6.9759,3.8488
8,0,8.15,0.47,38,12,2,9,90,4,5,35,25,130,1932,38,1395746,Thierno Barry,thierno-barry,Everton,Premier League,Forward,2025/26,0.3727,0.0,0.3797,0.0219,1.7702,0.559,0.0932,0.4193,4.1925,0.1863,0.2329,1.6304,1.1646,6.0559
0,2,0.6,0.71,12,8,3,15,108,45,22,78,9,22,1505,29,1085950,Tim Iroegbunam,tim-iroegbunam,Everton,Premier League,Midfielder,2025/26,0.0,0.1196,0.0359,0.0425,0.7176,0.4784,0.1794,0.897,6.4585,2.691,1.3156,4.6645,0.5382,1.3156
0,0,0.2,0.16,4,4,0,13,29,3,6,22,4,2,371,14,1174472,Tyler Dibling,tyler-dibling,Everton,Premier League,Midfielder,2025/26,0.0,0.0,0.0485,0.0388,0.9704,0.9704,0.0,3.1536,7.035,0.7278,1.4555,5.3369,0.9704,0.4852
0,0,0.63,1.18,10,3,3,7,42,5,2,14,0,1,370,15,1403061,Tyrique George,tyrique-george,Everton,Premier League,Forward,2025/26,0.0,0.0,0.1532,0.287,2.4324,0.7297,0.7297,1.7027,10.2162,1.2162,0.4865,3.4054,0.0,0.2432
0,1,0.29,2.46,9,23,1,10,308,28,30,107,145,50,2960,33,876643,Vitaliy Mykolenko,vitaliy-mykolenko,Everton,Premier League,Defender,2025/26,0.0,0.0304,0.0088,0.0748,0.2736,0.6993,0.0304,0.3041,9.3649,0.8514,0.9122,3.2534,4.4088,1.5203
4,3,1.92,4.69,39,44,4,19,376,19,14,127,18,7,2434,29,352770,Alex Iwobi,alex-iwobi,Fulham,Premier League,Midfielder,2025/26,0.1479,0.1109,0.071,0.1734,1.4421,1.627,0.1479,0.7025,13.903,0.7025,0.5177,4.696,0.6656,0.2588
1,0,1.07,1.57,6,22,1,12,182,30,29,98,55,18,1492,22,803174,Antonee Robinson,antonee-robinson,Fulham,Premier League,Defender,2025/26,0.0603,0.0,0.0645,0.0947,0.3619,1.3271,0.0603,0.7239,10.9786,1.8097,1.7493,5.9115,3.3177,1.0858
1,0,1.72,0.39,13,10,0,10,157,36,22,119,99,39,2544,30,861972,Calvin Bassey,calvin-bassey,Fulham,Premier League,Defender,2025/26,0.0354,0.0,0.0608,0.0138,0.4599,0.3538,0.0,0.3538,5.5542,1.2736,0.7783,4.2099,3.5024,1.3797
3,0,4.77,1.11,36,18,1,14,288,21,22,71,18,7,1943,37,867445,Emile Smith Rowe,emile-smith-rowe,Fulham,Premier League,Midfielder,2025/26,0.139,0.0,0.2209,0.0514,1.6675,0.8338,0.0463,0.6485,13.3402,0.9727,1.019,3.2887,0.8338,0.3242
10,7,5.83,4.78,78,39,8,18,265,19,15,82,48,5,2691,36,355528,Harry Wilson,harry-wilson,Fulham,Premier League,Midfielder,2025/26,0.3344,0.2341,0.195,0.1599,2.6087,1.3043,0.2676,0.602,8.8629,0.6355,0.5017,2.7425,1.6054,0.1672
1,0,0.8,0.05,2,0,0,1,28,4,6,19,42,15,827,13,825719,Issa Diop,issa-diop,Fulham,Premier League,Defender,2025/26,0.1088,0.0,0.0871,0.0054,0.2177,0.0,0.0,0.1088,3.0472,0.4353,0.653,2.0677,4.5707,1.6324
0,1,1.48,1.82,16,7,3,6,227,27,36,114,229,79,2884,33,362682,Joachim Andersen,joachim-andersen,Fulham,Premier League,Defender,2025/26,0.0,0.0312,0.0462,0.0568,0.4993,0.2184,0.0936,0.1872,7.0839,0.8426,1.1234,3.5576,7.1463,2.4653
0,0,0.05,0.56,1,3,1,2,44,9,16,40,75,17,965,15,868715,Jorge Cuenca,jorge-cuenca,Fulham,Premier League,Defender,2025/26,0.0,0.0,0.0047,0.0522,0.0933,0.2798,0.0933,0.1865,4.1036,0.8394,1.4922,3.7306,6.9948,1.5855
1,2,2.47,0.65,26,15,0,16,110,14,3,59,14,3,1310,32,1546231,Josh King,joshua-king,Fulham,Premier League,Midfielder,2025/26,0.0687,0.1374,0.1697,0.0447,1.7863,1.0305,0.0,1.0992,7.5573,0.9618,0.2061,4.0534,0.9618,0.2061
1,0,0.96,1.42,16,11,1,8,145,38,27,82,68,27,1802,22,190877,Kenny Tete,kenny-tete,Fulham,Premier League,Defender,2025/26,0.0499,0.0,0.0479,0.0709,0.7991,0.5494,0.0499,0.3996,7.242,1.8979,1.3485,4.0954,3.3962,1.3485
1,1,1.2,1.48,25,14,1,44,125,11,9,48,8,8,1037,26,1112879,Kevin,kevin,Fulham,Premier League,Midfielder,2025/26,0.0868,0.0868,0.1041,0.1284,2.1697,1.215,0.0868,3.8187,10.8486,0.9547,0.7811,4.1659,0.6943,0.6943
0,1,1.48,2.11,12,22,1,27,164,12,9,42,3,6,1050,23,1065216,Oscar Bobb,oscar-bobb,Fulham,Premier League,Midfielder,2025/26,0.0,0.0857,0.1269,0.1809,1.0286,1.8857,0.0857,2.3143,14.0571,1.0286,0.7714,3.6,0.2571,0.5143
9,3,11.5,0.93,74,25,2,10,109,21,8,55,30,85,2206,36,192442,Raúl Jiménez,raul-jimenez,Fulham,Premier League,Forward,2025/26,0.3672,0.1224,0.4692,0.0379,3.019,1.0199,0.0816,0.408,4.447,0.8568,0.3264,2.2439,1.2239,3.4678
1,1,3.34,0.14,32,8,1,5,26,3,2,15,24,78,997,21,1015256,Rodrigo Muniz,rodrigo-muniz,Fulham,Premier League,Forward,2025/26,0.0903,0.0903,0.3015,0.0126,2.8887,0.7222,0.0903,0.4514,2.347,0.2708,0.1805,1.3541,2.1665,7.0411
3,1,1.61,1.81,16,14,3,9,139,29,25,74,64,19,1822,27,836698,Ryan Sessegnon,ryan-sessegnon,Fulham,Premier League,Defender,2025/26,0.1482,0.0494,0.0795,0.0894,0.7903,0.6915,0.1482,0.4446,6.8661,1.4325,1.2349,3.6553,3.1614,0.9385
3,4,2.07,3.3,25,24,4,18,126,4,7,57,10,7,1075,23,822470,Samuel Chukwueze,samuel-chukwueze,Fulham,Premier League,Forward,2025/26,0.2512,0.3349,0.1733,0.2763,2.093,2.0093,0.3349,1.507,10.5488,0.3349,0.586,4.7721,0.8372,0.586
0,1,1.54,1.5,15,21,3,9,296,40,25,133,50,50,2911,35,793167,Sander Berge,sander-berge,Fulham,Premier League,Midfielder,2025/26,0.0,0.0309,0.0476,0.0464,0.4638,0.6493,0.0928,0.2783,9.1515,1.2367,0.7729,4.112,1.5459,1.5459
1,2,2.26,1.91,18,28,3,6,172,27,18,71,36,23,1734,26,371222,Saša Lukić,sasa-lukic,Fulham,Premier League,Midfielder,2025/26,0.0519,0.1038,0.1173,0.0991,0.9343,1.4533,0.1557,0.3114,8.9273,1.4014,0.9343,3.6851,1.8685,1.1938
0,0,1.42,1.46,14,18,3,3,158,24,31,56,65,27,1872,30,329417,Timothy Castagne,timothy-castagne,Fulham,Premier League,Defender,2025/26,0.0,0.0,0.0683,0.0702,0.6731,0.8654,0.1442,0.1442,7.5962,1.1538,1.4904,2.6923,3.125,1.2981
2,0,1.21,0.82,17,11,0,4,160,3,4,43,7,10,805,24,82566,Tom Cairney,tom-cairney,Fulham,Premier League,Midfielder,2025/26,0.2236,0.0,0.1353,0.0917,1.9006,1.2298,0.0,0.4472,17.8882,0.3354,0.4472,4.8075,0.7826,1.118
5,3,2.92,4.51,55,63,9,20,250,36,20,119,52,48,2378,29,889861,Anton Stach,anton-stach,Leeds United,Premier League,Midfielder,2025/26,0.1892,0.1135,0.1105,0.1707,2.0816,2.3844,0.3406,0.7569,9.4617,1.3625,0.7569,4.5038,1.968,1.8167
2,0,1.61,1.47,17,18,1,4,130,14,21,81,15,12,1326,28,871886,Ao Tanaka,ao-tanaka,Leeds United,Premier League,Midfielder,2025/26,0.1357,0.0,0.1093,0.0998,1.1538,1.2217,0.0679,0.2715,8.8235,0.9502,1.4253,5.4977,1.0181,0.8145
4,5,4.55,3.63,47,34,9,31,192,25,15,130,17,24,2473,37,973431,Brenden Aaronson,brenden-aaronson,Leeds United,Premier League,Forward,2025/26,0.1456,0.182,0.1656,0.1321,1.7105,1.2374,0.3275,1.1282,6.9875,0.9098,0.5459,4.7311,0.6187,0.8734
0,0,0.91,0.73,14,9,1,6,41,4,1,19,8,7,566,19,828639,Daniel James,daniel-james,Leeds United,Premier League,Midfielder,2025/26,0.0,0.0,0.1447,0.1161,2.2261,1.4311,0.159,0.9541,6.5194,0.636,0.159,3.0212,1.2721,1.1131
14,1,15.81,1.09,74,20,2,8,130,4,4,46,36,128,2726,35,372344,Dominic Calvert-Lewin,dominic-calvert-lewin,Leeds United,Premier League,Forward,2025/26,0.4622,0.033,0.522,0.036,2.4431,0.6603,0.066,0.2641,4.292,0.1321,0.1321,1.5187,1.1886,4.226
1,1,2.5,2.25,26,20,1,12,283,46,50,182,83,57,3123,35,847097,Ethan Ampadu,ethan-ampadu,Leeds United,Premier League,Midfielder,2025/26,0.0288,0.0288,0.072,0.0648,0.7493,0.5764,0.0288,0.3458,8.1556,1.3256,1.4409,5.245,2.3919,1.6427
0,0,1.1,2.75,18,21,4,39,169,44,27,112,83,18,2642,32,834308,Gabriel Gudmundsson,gabriel-gudmundsson,Leeds United,Premier League,Defender,2025/26,0.0,0.0,0.0375,0.0937,0.6132,0.7154,0.1363,1.3285,5.757,1.4989,0.9198,3.8153,2.8274,0.6132
0,3,0.47,0.88,7,11,2,6,80,12,15,51,19,14,1334,23,911679,Ilia Gruev,ilia-gruev,Leeds United,Premier League,Midfielder,2025/26,0.0,0.2024,0.0317,0.0594,0.4723,0.7421,0.1349,0.4048,5.3973,0.8096,1.012,3.4408,1.2819,0.9445
1,2,0.88,0.78,15,7,3,2,77,14,24,63,160,66,1913,25,886930,Jaka Bijol,jaka-bijol,Leeds United,Premier League,Defender,2025/26,0.047,0.0941,0.0414,0.0367,0.7057,0.3293,0.1411,0.0941,3.6226,0.6587,1.1291,2.9639,7.5274,3.1051
2,1,1.67,1.17,24,12,5,3,107,37,28,70,90,40,1916,29,827681,James Justin,james-justin,Leeds United,Premier League,Defender,2025/26,0.0939,0.047,0.0784,0.055,1.1273,0.5637,0.2349,0.1409,5.0261,1.738,1.3152,3.2881,4.2276,1.8789
1,2,2.11,3.16,18,21,7,19,172,43,34,134,73,24,2809,34,929132,Jayden Bogle,jayden-bogle,Leeds United,Premier League,Midfielder,2025/26,0.032,0.0641,0.0676,0.1012,0.5767,0.6728,0.2243,0.6088,5.5109,1.3777,1.0894,4.2933,2.3389,0.769
2,0,1.41,0.57,18,9,1,1,130,20,29,85,185,85,2953,35,828640,Joe Rodon,joe-rodon,Leeds United,Premier League,Defender,2025/26,0.061,0.0,0.043,0.0174,0.5486,0.2743,0.0305,0.0305,3.9621,0.6095,0.8838,2.5906,5.6383,2.5906
0,0,0.96,0.13,14,1,0,1,30,1,1,9,1,5,315,16,850823,Joël Piroe,joel-piroe,Leeds United,Premier League,Forward,2025/26,0.0,0.0,0.2743,0.0371,4.0,0.2857,0.0,0.2857,8.5714,0.2857,0.2857,2.5714,0.2857,1.4286
6,1,7.23,1.56,30,11,2,7,56,7,3,31,11,32,1092,31,803185,Lukas Nmecha,lukas-nmecha,Leeds United,Premier League,Forward,2025/26,0.4945,0.0824,0.5959,0.1286,2.4725,0.9066,0.1648,0.5769,4.6154,0.5769,0.2473,2.5549,0.9066,2.6374
8,1,5.26,1.32,35,20,4,39,107,15,12,61,16,12,1573,28,865523,Noah Okafor,noah-okafor,Leeds United,Premier League,Forward,2025/26,0.4577,0.0572,0.301,0.0755,2.0025,1.1443,0.2289,2.2314,6.1221,0.8582,0.6866,3.4901,0.9154,0.6866
0,1,3.02,0.78,31,12,2,4,171,23,31,118,207,110,2937,34,836675,Pascal Struijk,pascal-struijk,Leeds United,Premier League,Defender,2025/26,0.0,0.0306,0.0925,0.0239,0.9499,0.3677,0.0613,0.1226,5.24,0.7048,0.9499,3.6159,6.3432,3.3708
2,2,1.25,1.91,16,25,6,2,83,23,12,43,11,10,1046,23,866191,Sean Longstaff,sean-longstaff,Leeds United,Premier League,Midfielder,2025/26,0.1721,0.1721,0.1076,0.1643,1.3767,2.1511,0.5163,0.1721,7.1415,1.979,1.0325,3.6998,0.9465,0.8604
0,0,0.2,0.02,1,0,0,1,9,4,5,13,30,11,439,12,826167,Sebastiaan Bornauw,sebastiaan-bornauw,Leeds United,Premier League,Defender,2025/26,0.0,0.0,0.041,0.0041,0.205,0.0,0.0,0.205,1.8451,0.82,1.0251,2.6651,6.1503,2.2551
0,1,0.41,0.72,10,9,1,5,76,14,3,26,12,1,535,23,998951,Wilfried Gnonto,wilfried-gnonto,Leeds United,Premier League,Forward,2025/26,0.0,0.1682,0.069,0.1211,1.6822,1.514,0.1682,0.8411,12.785,2.3551,0.5047,4.3738,2.0187,0.1682
3,1,2.65,0.1,17,2,1,1,31,6,0,13,9,8,714,14,823941,Alexander Isak,alexander-isak,Liverpool FC,Premier League,Forward,2025/26,0.3782,0.1261,0.334,0.0126,2.1429,0.2521,0.1261,0.1261,3.9076,0.7563,0.0,1.6387,1.1345,1.0084
2,4,3.89,1.68,52,36,4,11,366,26,21,112,35,17,2675,37,895324,Alexis Mac Allister,alexis-mac-allister,Liverpool FC,Premier League,Midfielder,2025/26,0.0673,0.1346,0.1309,0.0565,1.7495,1.2112,0.1346,0.3701,12.314,0.8748,0.7065,3.7682,1.1776,0.572
1,0,1.1,1.39,10,20,3,3,210,9,8,40,32,14,1188,24,262911,Andy Robertson,andy-robertson,Liverpool FC,Premier League,Defender,2025/26,0.0758,0.0,0.0833,0.1053,0.7576,1.5152,0.2273,0.2273,15.9091,0.6818,0.6061,3.0303,2.4242,1.0606
7,5,8.46,4.69,87,54,10,34,339,14,13,87,21,56,2754,36,862967,Cody Gakpo,cody-gakpo,Liverpool FC,Premier League,Midfielder,2025/26,0.2288,0.1634,0.2765,0.1533,2.8431,1.7647,0.3268,1.1111,11.0784,0.4575,0.4248,2.8431,0.6863,1.8301
0,1,0.24,0.94,6,4,3,7,137,15,13,43,29,15,932,15,1008402,Conor Bradley,conor-bradley,Liverpool FC,Premier League,Defender,2025/26,0.0,0.0966,0.0232,0.0908,0.5794,0.3863,0.2897,0.676,13.2296,1.4485,1.2554,4.1524,2.8004,1.4485
1,2,2.77,2.79,23,21,4,22,480,24,18,144,29,11,1950,34,927353,Curtis Jones,curtis-jones,Liverpool FC,Premier League,Midfielder,2025/26,0.0462,0.0923,0.1278,0.1288,1.0615,0.9692,0.1846,1.0154,22.1538,1.1077,0.8308,6.6462,1.3385,0.5077
6,7,4.85,6.81,71,78,14,26,660,32,30,187,58,19,3233,36,869856,Dominik Szoboszlai,dominik-szoboszlai,Liverpool FC,Premier League,Midfielder,2025/26,0.167,0.1949,0.135,0.1896,1.9765,2.1714,0.3897,0.7238,18.373,0.8908,0.8351,5.2057,1.6146,0.5289
2,1,1.5,0.61,17,3,2,2,42,6,4,9,7,3,400,26,845386,Federico Chiesa,federico-chiesa,Liverpool FC,Premier League,Forward,2025/26,0.45,0.225,0.3375,0.1372,3.825,0.675,0.45,0.45,9.45,1.35,0.9,2.025,1.575,0.675
5,3,7.03,5.17,51,61,5,39,585,26,11,115,13,7,2388,33,1019322,Florian Wirtz,florian-wirtz,Liverpool FC,Premier League,Midfielder,2025/26,0.1884,0.1131,0.2649,0.1948,1.9221,2.299,0.1884,1.4698,22.0477,0.9799,0.4146,4.3342,0.4899,0.2638
11,4,9.87,2.67,65,21,3,38,162,7,3,42,27,31,1810,28,1048422,Hugo Ekitiké,hugo-ekitike,Liverpool FC,Premier League,Forward,2025/26,0.547,0.1989,0.4908,0.1328,3.232,1.0442,0.1492,1.8895,8.0552,0.3481,0.1492,2.0884,1.3425,1.5414
1,0,1.21,0.98,12,8,2,5,249,28,29,117,190,124,3100,36,826215,Ibrahima Konaté,ibrahima-konate,Liverpool FC,Premier League,Defender,2025/26,0.029,0.0,0.0351,0.0285,0.3484,0.2323,0.0581,0.1452,7.229,0.8129,0.8419,3.3968,5.5161,3.6
0,1,0.51,1.58,10,15,5,18,157,10,6,52,13,7,1068,21,970361,Jeremie Frimpong,jeremie-frimpong,Liverpool FC,Premier League,Defender,2025/26,0.0,0.0843,0.043,0.1331,0.8427,1.264,0.4213,1.5169,13.2303,0.8427,0.5056,4.382,1.0955,0.5899
0,2,0.27,0.66,5,6,3,3,47,7,9,20,25,13,644,21,318927,Joe Gomez,joe-gomez,Liverpool FC,Premier League,Defender,2025/26,0.0,0.2795,0.0377,0.0922,0.6988,0.8385,0.4193,0.4193,6.5683,0.9783,1.2578,2.795,3.4938,1.8168
2,1,1.59,0.7,9,26,3,12,307,26,14,88,71,33,2301,34,1097425,Miloš Kerkez,milos-kerkez,Liverpool FC,Premier League,Defender,2025/26,0.0782,0.0391,0.0622,0.0274,0.352,1.0169,0.1173,0.4694,12.0078,1.0169,0.5476,3.442,2.7771,1.2907
7,7,8.16,5.31,68,49,11,19,354,12,4,81,7,8,2148,27,159665,Mohamed Salah,mohamed-salah,Liverpool FC,Premier League,Midfielder,2025/26,0.2933,0.2933,0.3419,0.2225,2.8492,2.0531,0.4609,0.7961,14.8324,0.5028,0.1676,3.3939,0.2933,0.3352
2,1,1.31,2.03,16,16,3,30,110,2,3,19,3,0,582,19,1881902,Rio Ngumoha,rio-ngumoha,Liverpool FC,Premier League,Forward,2025/26,0.3093,0.1546,0.2026,0.3139,2.4742,2.4742,0.4639,4.6392,17.0103,0.3093,0.4639,2.9381,0.4639,0.0
5,3,1.9,2.26,38,29,4,32,465,36,48,128,53,27,2996,36,904897,Ryan Gravenberch,ryan-gravenberch,Liverpool FC,Premier League,Midfielder,2025/26,0.1502,0.0901,0.0571,0.0679,1.1415,0.8712,0.1202,0.9613,13.9686,1.0814,1.4419,3.8451,1.5921,0.8111
6,0,3.77,1.35,30,12,0,2,410,13,28,87,275,174,3420,38,151545,Virgil van Dijk,virgil-van-dijk,Liverpool FC,Premier League,Defender,2025/26,0.1579,0.0,0.0992,0.0355,0.7895,0.3158,0.0,0.0526,10.7895,0.3421,0.7368,2.2895,7.2368,4.5789
0,0,0.68,0.57,7,6,0,7,130,20,33,75,56,15,1429,21,1194333,Abdukodir Khusanov,abdukodir-khusanov,Manchester City,Premier League,Defender,2025/26,0.0,0.0,0.0428,0.0359,0.4409,0.3779,0.0,0.4409,8.1875,1.2596,2.0784,4.7236,3.5269,0.9447
17,4,11.09,3.12,83,39,8,59,341,32,13,143,29,59,3200,37,934354,Antoine Semenyo,antoine-semenyo,Manchester City,Premier League,Midfielder,2025/26,0.4781,0.1125,0.3119,0.0878,2.3344,1.0969,0.225,1.6594,9.5906,0.9,0.3656,4.0219,0.8156,1.6594
2,4,2.56,4.08,30,47,7,21,630,28,22,146,34,4,2890,38,331209,Bernardo Silva,bernardo-silva,Manchester City,Premier League,Midfielder,2025/26,0.0623,0.1246,0.0797,0.1271,0.9343,1.4637,0.218,0.654,19.6194,0.872,0.6851,4.5467,1.0588,0.1246
27,8,25.43,2.85,126,25,9,17,107,9,5,41,42,73,2958,35,839956,Erling Haaland,erling-haaland,Manchester City,Premier League,Forward,2025/26,0.8215,0.2434,0.7737,0.0867,3.8337,0.7606,0.2738,0.5172,3.2556,0.2738,0.1521,1.2475,1.2779,2.2211
0,0,0.0,0.09,0,1,0,2,34,1,3,19,21,11,449,9,152077,John Stones,john-stones,Manchester City,Premier League,Defender,2025/26,0.0,0.0,0.0,0.018,0.0,0.2004,0.0,0.4009,6.8151,0.2004,0.6013,3.8085,4.2094,2.2049
2,2,2.4,0.71,17,6,1,2,203,13,15,50,61,29,1374,18,964994,Joško Gvardiol,josko-gvardiol,Manchester City,Premier League,Defender,2025/26,0.131,0.131,0.1572,0.0465,1.1135,0.393,0.0655,0.131,13.2969,0.8515,0.9825,3.2751,3.9956,1.8996
